userId,train,gt,rec_AMR_visual,CR_AMR_visual,PB_AMR_visual,FA_AMR_visual,NO_AMR_visual,DI_AMR_visual,CB_AMR_visual,RC_AMR_visual,ND_AMR_visual,CV_AMR_visual
2426,"[1185, 3363, 265, 1097, 908, 1949, 1104, 926, 1945, 858, 1276, 1213, 318]","[3735, 2028, 2804, 1247]","[3504, 1231, 1247, 912, 1252, 3471, 920, 1262, 3361, 2858]",0.0,0.0,1.0,12.560332834212442,0.7629629629629631,4.864713923712398,0.25,0.19519002499605084,0.8379970544918999
2427,"[2692, 1029, 2700, 2959, 2706, 661, 2581, 2712, 3481, 2718, 2078, 2336, 2081, 2080, 2598, 2087, 3623, 2599, 2090, 2858, 1196, 3751, 1968, 2355, 2997, 3000, 3897, 314, 2502, 2763, 588, 3536, 595, 596, 3798, 2394, 223, 2144, 3554, 3175, 1513, 1907, 1911, 2810, 1148, 509, 1022]","[2690, 1223, 3176, 2762, 2572, 3408, 3793, 594, 2580, 2396, 2683, 1500]","[616, 2762, 3408, 342, 224, 2021, 1617, 2716, 2841, 3300]",0.0,0.07773722627737226,0.22122065727699547,9.805423159620899,0.9240740740740742,2.8788758395598473,0.16666666666666666,0.2489083270225946,0.8379970544918999
2428,"[898, 905, 910, 2324, 3097, 539, 2716, 1193, 2858, 2863, 2355, 1079, 3255, 955, 3396, 2506, 587, 1234, 1244, 2015, 2144, 2145, 357, 2791, 2795, 2797, 1394, 2804, 1270, 1784, 2300, 1278]","[3363, 3175, 3501, 1197, 2396, 1276, 2302]","[342, 3363, 1663, 1148, 2081, 3361, 911, 1276, 2100, 924]",0.0,0.03854014598540146,0.10000000000000009,11.555893422276597,0.6747619047619049,1.306926221267957,0.2857142857142857,0.26014148548235916,0.8379970544918999
2429,"[2688, 260, 2701, 1037, 3471, 2706, 150, 2712, 2716, 541, 1694, 3107, 2858, 1196, 1197, 1198, 1584, 2355, 2100, 1206, 1208, 3257, 1721, 318, 1214, 1088, 2762, 588, 3408, 1240, 1370, 2011, 1246, 608, 2791, 2028, 2797, 1517, 1388, 1270, 508, 1917]","[3361, 1186, 2916, 2470, 266, 3147, 141, 590, 589, 592, 593, 1203, 852, 1405]","[924, 1882, 1911, 1376, 3157, 2396, 589, 1527, 329, 593]",0.0,0.04850364963503649,0.24853273137697518,9.945095159811805,0.7729629629629631,3.017154309700596,0.14285714285714285,0.13698471029831175,0.8379970544918999
2430,"[260, 2710, 3354, 3868, 420, 165, 3623, 2858, 1580, 2617, 2490, 2628, 589, 1370, 3039, 2795, 1394, 2291, 2804, 1407]","[724, 1197, 1302, 2791]","[3481, 1968, 1291, 1732, 434, 608, 736, 1089, 3753, 1196]",0.1,0.003905109489051095,0.10373831775700948,11.788908282445831,0.8121164021164021,2.4587723184232013,0.0,0.0,0.8379970544918999
2431,"[593, 1961, 1198, 2959, 1968, 1711, 2194, 914, 2324, 2997, 918, 1393, 2712, 1721, 1242, 1884, 858]","[2858, 1779]","[912, 224, 2858, 2502, 3408, 3556, 2336, 1197, 1617, 588]",0.0,0.037518248175182484,0.13326848249027257,10.844232443312602,0.7416402116402117,0.275974913945507,0.5,0.3065735963827292,0.8379970544918999
2432,"[318, 1863, 266, 2763, 1196, 524, 1262, 589, 2640, 1198, 434, 1393, 1270, 1240, 1721, 2011, 541, 1214]","[2858, 1387, 260, 2028]","[2916, 1200, 1374, 1376, 924, 457, 2028, 858, 1247, 2858]",0.0,0.020693430656934304,0.10000000000000009,11.64561234171822,0.7474074074074074,1.2430634012956814,0.5,0.2429718246796358,0.8379970544918999
2433,"[260, 2628, 3751, 329, 1196, 2028, 1517, 1148, 912, 2291, 3061, 3256, 1721, 2396, 1694, 543]","[2336, 3753, 588, 2712, 2683]","[318, 1270, 2858, 920, 924, 2997, 357, 150, 2336, 2424]",0.0,0.05777372262773724,0.2325331648768163,9.906155155793419,0.7281481481481481,6.942531078867604,0.2,0.10209739512291163,0.8379970544918999
2435,"[260, 648, 2058, 1291, 780, 1304, 3481, 3868, 3107, 2599, 3623, 3753, 2858, 555, 1196, 1580, 1197, 1198, 1079, 3256, 3897, 1721, 1214, 2366, 2115, 2628, 836, 1222, 3527, 2248, 3654, 457, 2763, 1608, 2001, 344, 858, 474, 1370, 353, 1378, 2023, 2028, 1517, 1136, 1393, 1394, 1270, 1527, 509]","[2916, 165, 733, 1242, 589, 2194, 2997, 2712, 377, 2490, 1275, 2396, 1240, 95]","[1090, 733, 608, 589, 1089, 736, 377, 2797, 165, 1193]",0.1,0.07598540145985402,0.24274735830931804,9.659050107975919,0.7788888888888889,0.8779356340457122,0.2857142857142857,0.37326895379685443,0.8379970544918999
2436,"[2053, 2054, 3082, 2058, 524, 3087, 2064, 538, 541, 543, 2080, 2082, 1059, 2599, 1580, 2094, 1584, 2100, 1080, 1089, 1091, 2628, 1608, 1097, 587, 589, 1617, 593, 1619, 1620, 2136, 95, 608, 1120, 2145, 3173, 3175, 1644, 3186, 2683, 1148, 1663, 648, 3210, 141, 1682, 2706, 150, 2710, 2717, 161, 2723, 165, 3751, 3753, 1196, 1197, 1200, 1206, 1208, 1721, 2747, 1213, 2243, 196, 1732, 1222, 1223, 2248, 1219, 2762, 2763, 2253, 1240, 1242, 733, 223, 1252, 231, 2791, 2795, 2797, 1370, 1777, 3827, 2804, 1270, 1271, 246, 1276, 765, 2302, 1285, 1801, 2324, 3361, 2338, 805, 2858, 2353, 2355, 316, 318, 3396, 329, 2378, 1356, 1358, 849, 852, 858, 1882, 2396, 1373, 1372, 1375, 1376, 353, 1378, 1374, 2915, 357, 2407, 367, 1393, 1394, 370, 1909, 2424, 3448, 2428, 1917, 1918, 2431, 903, 904, 3471, 2959, 2455, 3481, 410, 924, 2470, 2986, 2987, 1965, 1968, 448, 1476, 2501, 454, 455, 3527, 466, 2002, 474, 2011, 1500, 3039, 2028, 508, 3052, 1020, 509]","[2688, 260, 2694, 1544, 780, 1552, 529, 788, 539, 2716, 673, 3107, 3623, 3253, 3254, 1079, 3256, 3257, 2105, 2997, 3255, 3264, 457, 3147, 3408, 2001, 1235, 344, 2144, 3809, 2916, 3176, 1517, 111, 1136, 2291, 374, 377, 1405, 1407]","[2997, 2291, 1911, 1214, 457, 2716, 2081, 1517, 1198, 1527]",0.0,0.020693430656934304,0.10000000000000009,11.64561234171822,0.8259259259259258,2.3420690507788313,0.125,0.5919268187287083,0.8379970544918999
2437,"[288, 3361, 3623, 2791, 1193, 3753, 1258, 1196, 589, 2028, 2194, 2291, 1203, 1266, 1270, 3255, 3354, 1214]","[593, 2858, 541, 1198]","[1617, 593, 858, 780, 260, 608, 1200, 2858, 3527, 2628]",0.1,0.04259124087591241,0.15158526135389905,10.662745798887917,0.7708994708994709,2.1174363176190467,0.5,0.369453583111095,0.8379970544918999
2438,"[1921, 2054, 2694, 648, 3593, 778, 2567, 2700, 1676, 529, 1304, 282, 2717, 673, 1186, 552, 3753, 2346, 1965, 2478, 435, 1079, 3256, 3897, 1080, 1721, 1341, 1213, 2628, 1350, 2502, 1097, 329, 842, 1356, 2762, 589, 1485, 2640, 2641, 3793, 1876, 1370, 1371, 2396, 1244, 1374, 3039, 1247, 1760, 2657, 355, 357, 485, 2791, 2023, 1125, 2028, 2797, 3439, 370, 1653, 253, 2302]","[908, 2701, 1552, 2712, 2716, 2078, 2599, 2600, 3623, 3504, 2997, 1982, 448, 1608, 587, 592, 1619, 1748, 1242, 1500, 222, 3556, 1136, 116, 377, 1663]","[3361, 1968, 1136, 1376, 736, 788, 2001, 1077, 1299, 1584]",0.0,0.0,1.0,12.560332834212442,0.7926984126984126,2.196734521092972,0.038461538461538464,0.11004588314904008,0.8379970544918999
2439,"[1544, 265, 266, 1035, 151, 3868, 3624, 1971, 1972, 1339, 587, 589, 3408, 339, 852, 481, 353, 2657, 357, 361, 2025, 111, 1393, 2291, 2424, 377, 891, 509]","[608, 736, 2948, 2858, 1580, 1969, 2455, 1721, 2396]","[608, 3527, 337, 1302, 3481, 736, 1584, 3300, 788, 1969]",0.1,0.036204379562043795,0.10040322580645178,11.465204362715745,0.8646031746031745,1.6953966718901257,0.3333333333333333,0.3867138643319695,0.8379970544918999
2440,"[2826, 2706, 2355, 2683, 2908]","[3101, 2710]","[2336, 1911, 2858, 1882, 2841, 2762, 2881, 2997, 2761, 223]",0.0,0.0073357664233576645,0.10000000000000009,11.795227665094549,0.8370370370370371,2.116580271421629,0.0,0.0,0.8379970544918999
2441,"[2338, 1892, 1544, 1805, 1711, 1617, 1625, 3101]","[3744, 648, 1644, 1645, 350]","[1645, 1644, 2841, 481, 2058, 1620, 350, 3176, 1407, 593]",0.0,0.03423357664233577,0.19104477611940318,10.21967164068529,0.5685185185185185,3.03682160398673,0.6,0.6661998717660157,0.8379970544918999
2442,"[3361, 2565, 1193, 919, 914, 595, 3061, 1270, 918, 953, 3675, 2941]","[2080, 1035, 2078]","[1231, 920, 2080, 596, 260, 1262, 912, 1029, 594, 924]",0.0,0.03744525547445256,0.14152046783625738,10.337391686897206,0.8375132275132274,0.5015639419408893,0.3333333333333333,0.23463936301137822,0.8379970544918999
2443,"[420, 2424, 3157, 1270, 1367, 344, 2302]","[586, 1580]","[2081, 1911, 586, 318, 1517, 1784, 2396, 1721, 2688, 2858]",0.0,0.021715328467153284,0.16991596638655482,10.930669886783893,0.7029629629629631,3.4893879820303675,0.5,0.3065735963827292,0.8379970544918999
2444,"[262, 2054, 532, 919, 3101, 158, 2080, 2082, 2338, 2089, 3499, 2617, 1339, 1982, 3264, 1987, 196, 1219, 1097, 1994, 586, 588, 2761, 595, 724, 596, 616, 1258, 1387, 1907, 2428, 1022, 1407]","[2081, 3300, 1644, 1206, 1367, 1214, 2078]","[2566, 3398, 2087, 2634, 3439, 2140, 2078, 1278, 1148, 575]",0.0,0.008503649635036496,0.10000000000000009,11.773914219747015,0.7511111111111111,4.186808407022295,0.14285714285714285,0.09162544430476362,0.8379970544918999
2445,"[1544, 2058, 3082, 1562, 3623, 555, 3639, 2105, 2115, 2628, 592, 95, 3717, 648, 2701, 1681, 2194, 153, 1690, 667, 3753, 1196, 172, 1198, 1200, 3256, 1214, 1215, 1222, 204, 2253, 1240, 733, 736, 737, 3300, 1261, 2288, 2826, 1291, 780, 1304, 798, 288, 2353, 316, 329, 1356, 1876, 1370, 1371, 1882, 1373, 1374, 1375, 353, 1378, 2916, 1388, 1391, 379, 1917, 1918, 1407, 2948, 1429, 1438, 940, 434, 442, 2490, 3527, 457, 2001, 2002, 466, 474, 2028]","[1376, 420, 2600, 377, 3624, 1608, 748, 1197, 1580, 3439, 1037, 2640, 1587, 2421, 1270, 1527, 2617, 315]","[1275, 1376, 165, 1372, 1552, 485, 1527, 786, 2617, 849]",0.0,0.05277372262773723,0.16265560165975113,10.68243111945498,0.5296296296296296,3.0138637550512626,0.16666666666666666,0.27848058942730364,0.8379970544918999
2446,"[2567, 2568, 1544, 524, 3087, 2580, 539, 541, 543, 1060, 2599, 1580, 2605, 2100, 1079, 1080, 1090, 2115, 2628, 3147, 589, 590, 592, 1617, 593, 2640, 2641, 2140, 2144, 2145, 608, 3173, 3175, 111, 1136, 2161, 3701, 2683, 1663, 2688, 2692, 2694, 648, 1676, 2702, 2194, 2706, 2710, 3735, 2712, 2716, 3744, 3745, 1185, 2723, 3751, 3753, 1196, 1200, 180, 3254, 1207, 1213, 1215, 3264, 1729, 1219, 196, 1222, 3785, 2762, 2763, 1748, 1240, 1242, 1247, 224, 3809, 223, 3300, 231, 2791, 1258, 2797, 750, 2291, 1270, 1784, 1275, 2302, 3328, 260, 1285, 778, 1291, 784, 1297, 1299, 1302, 1304, 2329, 3354, 3868, 3363, 2858, 2860, 2355, 3893, 3897, 316, 318, 3396, 2378, 1356, 3408, 2384, 337, 344, 858, 2908, 1376, 2916, 1895, 2407, 1387, 3950, 367, 1393, 2420, 1909, 3448, 2428, 1918, 2431, 908, 2959, 2447, 3471, 2455, 3481, 2459, 924, 420, 2470, 1960, 1961, 2987, 1968, 1969, 3504, 1971, 2997, 442, 2490, 1476, 2502, 3527, 968, 1994, 1485, 3536, 2001, 466, 2011, 1500, 481, 485, 2021, 2023, 1513, 3052, 2028, 1517, 1527]","[3210, 2700, 1805, 780, 2961, 2581, 2841, 3618, 1449, 1197, 2478, 1198, 3253, 1206, 1982, 1214, 1088, 1089, 1732, 1097, 457, 3793, 2002, 1234, 2396, 733, 1378, 2915, 1645, 1394, 1266, 370, 3198]","[2700, 1208, 1214, 1198, 1732, 1206, 1197, 1193, 919, 1097]",0.0,0.0,1.0,12.560332834212442,0.9056084656084654,0.41383658538685,0.21212121212121213,0.725452110735279,0.8379970544918999
2447,"[2054, 1544, 3210, 1297, 2716, 2717, 2470, 2471, 2478, 1968, 1080, 1091, 2628, 2378, 2001, 2011, 2144, 1378, 2915, 2407, 2791, 1270]","[3176, 593, 3039]","[1663, 1196, 3361, 596, 3039, 231, 1079, 1376, 2100, 2194]",0.0,0.0227007299270073,0.1176848874598071,11.067476370365753,0.7155555555555556,2.099915779656058,0.3333333333333333,0.18154179253735267,0.8379970544918999
2448,"[2688, 1028, 2694, 1674, 2959, 529, 919, 2712, 2716, 3361, 3751, 1197, 1198, 2355, 2997, 1079, 1207, 1089, 1219, 2501, 968, 2761, 2763, 1231, 2640, 593, 3157, 1240, 858, 2396, 608, 3175, 1513, 2028, 1262, 1136, 2805]","[2599, 3623, 2762, 3471, 2683, 541, 318]","[2336, 318, 2858, 3176, 1196, 2908, 1617, 2067, 2572, 2762]",0.0,0.0075912408759124085,0.10000000000000009,11.790288862398333,0.7775661375661377,3.5247776506329025,0.2857142857142857,0.25288473642100684,0.8379970544918999
2449,"[608, 1544, 3753, 2858, 1035, 1580, 524, 589, 1193, 3408, 1965, 370, 661]","[1672, 457, 3868, 908]","[2791, 908, 260, 1284, 2455, 2300, 1234, 2028, 3061, 2688]",0.0,0.03167883211678832,0.10000000000000009,11.584177710967996,0.8881481481481482,1.4185090676109544,0.25,0.24630238874073,0.8379970544918999
2450,"[1120, 2858, 590, 1358, 912, 593, 1682, 1203, 1721, 1271, 3255, 2716]",[3147],"[150, 318, 2336, 2324, 3176, 608, 2396, 1784, 2028, 1302]",0.1,0.03474452554744526,0.14453781512605057,10.736761324736253,0.5985185185185186,2.528656235577182,0.0,0.0,0.8379970544918999
2451,"[2053, 2054, 1287, 1019, 648, 1291, 2572, 2701, 1302, 1304, 3481, 410, 920, 924, 3101, 3745, 3363, 420, 419, 3751, 3753, 1193, 1721, 1339, 2683, 2115, 2628, 2431, 1608, 1356, 3793, 3798, 344, 2015, 3556, 3300, 2791, 3176, 3175, 2793, 1387, 748, 1388, 3952, 1394, 370, 2804, 2421, 3448, 1275, 1276, 253, 1407]","[3361, 260, 3654, 3623, 1544, 2826, 1214, 2617, 1584, 1779, 2420, 1429, 3897, 1373, 1405, 1694]","[3827, 3354, 1196, 2858, 590, 2987, 150, 2455, 673, 2471]",0.0,0.03098540145985402,0.13274440518256791,10.483923427500773,0.8582186948853615,2.3907103095954287,0.0,0.0,0.8379970544918999
2452,"[1805, 3354, 543, 161, 3623, 3624, 3753, 3751, 2353, 2617, 3897, 1732, 454, 1608, 457, 2762, 589, 1358, 593, 1617, 1625, 474, 1370, 608, 2916, 1909]","[832, 2058, 3147, 3408, 377]","[3527, 3300, 1580, 733, 3252, 2987, 1291, 3952, 3481, 1552]",0.0,0.0,1.0,12.560332834212442,0.7866666666666668,3.951119782765588,0.0,0.0,0.8379970544918999
2453,"[517, 2058, 1037, 2573, 2067, 539, 3101, 2081, 1059, 1060, 2598, 2599, 552, 2600, 3624, 1580, 2605, 2100, 1088, 1089, 1097, 3147, 2124, 589, 590, 587, 2640, 593, 2641, 1617, 1104, 592, 1619, 1103, 1625, 1120, 1633, 2145, 608, 100, 1125, 3176, 105, 1645, 111, 1653, 2686, 2688, 2690, 2692, 648, 1674, 3210, 2700, 2702, 1681, 150, 1687, 151, 153, 2716, 3744, 161, 1186, 673, 1185, 165, 3753, 1193, 1196, 1198, 1200, 3252, 3256, 1721, 1208, 185, 3257, 1213, 1214, 1729, 2243, 1732, 1222, 3785, 2762, 2763, 204, 207, 1240, 1244, 1245, 733, 1246, 736, 3809, 224, 3296, 737, 748, 2797, 1262, 1266, 1271, 1784, 247, 1276, 1792, 3328, 260, 261, 265, 266, 1291, 786, 2324, 2841, 282, 288, 3361, 805, 2858, 300, 2353, 3897, 3386, 315, 830, 318, 832, 836, 3911, 1358, 3408, 337, 858, 1370, 2908, 1373, 2396, 1374, 1376, 353, 2915, 2916, 1892, 357, 2407, 367, 3952, 368, 1393, 370, 2420, 2421, 2424, 3448, 376, 379, 377, 381, 1921, 2948, 903, 910, 2959, 912, 2961, 919, 1945, 922, 1953, 420, 2471, 1960, 1961, 1962, 1968, 434, 2997, 953, 442, 1982, 2502, 3527, 1480, 454, 1994, 3534, 1488, 466, 474, 475, 1500, 3039, 3556, 2028, 1527, 508, 509]","[1537, 383, 3082, 1552, 529, 2706, 2194, 1299, 788, 2966, 2455, 3735, 1562, 3868, 1694, 3618, 163, 2470, 3623, 555, 1586, 2996, 1719, 3255, 2115, 707, 1608, 457, 1356, 2001, 2906, 1372, 350, 222, 223, 481, 95, 2144, 2023, 1643, 1004, 1387, 2291, 3827, 2805, 246, 253, 2302, 1407]","[1302, 3481, 2987, 3893, 1231, 1090, 1275, 457, 3107, 1252]",0.0,0.020693430656934304,0.10000000000000009,11.64561234171822,0.8640740740740739,4.137331015899262,0.02040816326530612,0.06943122193677727,0.8379970544918999
2454,"[517, 1029, 1544, 3087, 2581, 539, 543, 2080, 2081, 2083, 2085, 2087, 3624, 2089, 2090, 1580, 2605, 2094, 1586, 2046, 1079, 2105, 1091, 2115, 2628, 1608, 586, 588, 1615, 2640, 2641, 592, 594, 596, 1619, 593, 2140, 2144, 3175, 2161, 2694, 648, 150, 153, 1694, 161, 673, 2723, 3751, 1193, 1196, 1198, 1200, 3253, 3255, 1207, 185, 1721, 2253, 1240, 1242, 733, 224, 2791, 231, 2795, 246, 1270, 1784, 260, 780, 1297, 788, 1302, 3868, 2355, 318, 3396, 3398, 329, 2378, 339, 1876, 2394, 1371, 1372, 1373, 1374, 1375, 1376, 350, 2916, 3439, 367, 2420, 2421, 3448, 377, 1917, 908, 2959, 3471, 919, 2471, 1961, 2987, 2478, 953, 442, 3527, 457, 3536, 466, 474, 2011, 2021, 2028, 1022]","[1027, 1028, 2054, 1033, 1291, 653, 1552, 2194, 2078, 2470, 3623, 1197, 2100, 838, 1097, 589, 590, 849, 595, 1246, 2145, 2797, 1136, 2804, 1019]","[3157, 1291, 595, 2396, 1517, 1214, 2761, 2716, 590, 1287]",0.0,0.007846715328467153,0.1697674418604651,11.224522663468358,0.8725925925925926,1.9597442420194109,0.12,0.31516255047698366,0.8379970544918999
2455,"[260, 1544, 1291, 1037, 653, 3471, 788, 2455, 924, 541, 2716, 2986, 1580, 1196, 1198, 2094, 1200, 1965, 1197, 2355, 2100, 2867, 1206, 435, 3000, 2105, 1077, 316, 1982, 2366, 3264, 1214, 1215, 2628, 1348, 1222, 327, 3527, 329, 2634, 1994, 1097, 589, 2640, 2641, 849, 592, 1748, 2901, 3793, 1240, 2394, 1371, 2011, 1373, 1372, 1375, 1376, 2140, 2657, 2916, 2021, 3175, 1258, 1387, 2797, 367, 1907, 1270, 1019]","[1285, 2826, 1676, 2701, 780, 2968, 1690, 2717, 2987, 1968, 2617, 2761, 593, 1374, 2161, 1909, 3701, 1278, 1663]","[750, 968, 1374, 196, 3024, 2407, 2161, 2791, 1690, 780]",0.0,0.015474452554744524,0.10000000000000009,11.687540788756122,0.7122222222222222,3.014411897388326,0.21052631578947367,0.31328481690174087,0.8379970544918999
2456,"[1027, 2054, 1037, 3087, 2064, 529, 1562, 538, 543, 1587, 1079, 2617, 1089, 1090, 1091, 2628, 2115, 1608, 1097, 587, 3147, 589, 590, 592, 2641, 1617, 95, 2144, 2145, 3175, 104, 2683, 1148, 1663, 648, 3210, 2700, 2701, 3727, 1172, 150, 153, 2716, 163, 172, 1196, 1198, 1197, 3253, 3254, 1721, 1213, 2243, 1222, 2248, 2762, 2253, 1240, 1245, 1246, 1258, 2795, 2797, 1261, 1266, 2291, 1275, 2312, 780, 1302, 3868, 3361, 2858, 1339, 316, 318, 2879, 329, 849, 1882, 1373, 1375, 1376, 1378, 2407, 367, 1394, 377, 1405, 1407, 2959, 2455, 1960, 2986, 3499, 2987, 1965, 2478, 435, 2997, 3000, 448, 1476, 454, 3527, 457, 2001, 2011, 1500, 3039, 481, 485, 2021, 2028, 1517]","[515, 1028, 1285, 3082, 1291, 1676, 1297, 2194, 2968, 410, 2717, 541, 1185, 1186, 3107, 2599, 555, 1917, 2094, 1968, 434, 3252, 2100, 2105, 1215, 1994, 593, 1242, 474, 1374, 223, 2915, 2916, 357, 2791, 235, 3052, 2288, 3448, 253]","[1136, 1968, 1285, 2916, 555, 593, 2161, 344, 608, 858]",0.1,0.04558394160583942,0.24507606084867906,9.880070450051639,0.8151851851851852,2.061499522881199,0.125,0.5072380780124418,0.8379970544918999
2457,"[1537, 1028, 1029, 2054, 2567, 1544, 1033, 2058, 1037, 1552, 1042, 532, 1022, 541, 2078, 2080, 2081, 3107, 2085, 2087, 552, 2089, 2090, 555, 1580, 2094, 2606, 1079, 1080, 2105, 3639, 2617, 1089, 2115, 2628, 3147, 587, 589, 2640, 2641, 593, 595, 596, 3157, 1617, 594, 2140, 608, 3686, 1644, 2160, 3701, 1653, 1674, 2700, 141, 1676, 2194, 2706, 2195, 661, 2710, 1690, 2716, 2717, 161, 673, 163, 165, 1197, 1198, 1200, 3253, 3255, 3256, 1214, 1215, 1219, 2243, 196, 1222, 2761, 2762, 3793, 1234, 1235, 724, 733, 223, 735, 737, 2791, 2795, 2797, 1261, 2288, 1777, 1270, 1275, 253, 1278, 260, 1285, 1284, 3361, 2338, 3363, 2346, 2858, 2353, 2355, 316, 2366, 1345, 1350, 838, 327, 329, 1356, 1876, 2901, 1370, 858, 1882, 1372, 1371, 1375, 1376, 353, 1374, 2916, 357, 2407, 367, 368, 1907, 1909, 3448, 891, 2428, 1405, 1917, 1407, 2948, 3471, 2455, 2968, 3481, 924, 2986, 2987, 1965, 1969, 1972, 2997, 442, 955, 1982, 1987, 1476, 3527, 968, 1480, 1994, 3534, 2001, 474, 2011, 3037, 2028, 1517, 2548, 1527, 2046]","[2560, 3082, 1291, 780, 2701, 3727, 2064, 1297, 3087, 1304, 3868, 1953, 3499, 1196, 3501, 2867, 1206, 1339, 709, 1097, 457, 842, 588, 3024, 592, 1240, 1242, 2657, 3809, 1252, 1125, 1258, 1387, 1388, 1391, 1784, 377]","[1196, 1136, 750, 1240, 1291, 903, 1663, 2161, 919, 2300]",0.0,0.0,1.0,12.560332834212442,0.8808465608465609,3.6460501746946234,0.08108108108108109,0.40002324830925196,0.8379970544918999
2458,"[1028, 1544, 1676, 3087, 2064, 1552, 786, 1172, 788, 1304, 2841, 1690, 2716, 1278, 2078, 2080, 543, 2081, 3361, 2470, 1580, 1197, 2094, 3501, 1968, 1584, 2867, 1079, 3256, 185, 2617, 442, 316, 1080, 832, 1091, 3396, 1476, 2628, 1732, 2248, 1097, 1480, 457, 2763, 1608, 588, 589, 2762, 593, 1876, 1370, 2011, 1372, 196, 474, 3039, 608, 353, 1378, 3686, 2791, 2795, 748, 2797, 454, 1136, 1394, 2804, 1909, 3448, 379, 1917, 2302, 1663]","[2144, 163, 2916, 165, 2407, 3175, 3210, 2378, 587, 1297, 2001, 180, 2396, 1527, 1270, 3868, 733, 1407]","[1196, 1214, 2641, 2194, 1291, 1376, 2717, 2761, 2100, 466]",0.0,0.00927007299270073,0.10000000000000009,11.761464365535225,0.8084656084656084,1.1569336797516203,0.0,0.0,0.8379970544918999
2459,"[2058, 780, 524, 2572, 1682, 1042, 2324, 3753, 2858, 1961, 1197, 1584, 2355, 3893, 3255, 3256, 1721, 3386, 1213, 318, 832, 2628, 2501, 457, 2762, 586, 1485, 3534, 589, 3408, 593, 337, 339, 852, 595, 3536, 3287, 207, 1370, 475, 733, 350, 222, 1892, 2028, 367, 3952, 252, 508, 381, 2302]","[1672, 1580, 590, 1393, 1617, 628, 2996, 2424]","[3481, 361, 3252, 2081, 3176, 539, 587, 3686, 1617, 1291]",0.0,0.023576642335766423,0.21671826625387003,10.298063524849455,0.8677777777777779,1.7464328657824106,0.125,0.0761433407173835,0.8379970544918999
2460,"[898, 260, 903, 904, 2701, 911, 914, 1304, 2716, 3623, 1961, 2987, 2605, 1198, 2355, 953, 2763, 590, 1617, 3157, 1242, 2396, 2028, 1262]","[2628, 1196, 1197, 1200, 919, 920, 1247]","[2761, 2688, 2791, 1911, 2640, 2997, 1019, 2336, 318, 908]",0.0,0.0075912408759124085,0.10000000000000009,11.790288862398333,0.8311111111111111,6.054997981738844,0.0,0.0,0.8379970544918999
2461,"[648, 2700, 1676, 2324, 2329, 3481, 2716, 543, 2336, 2723, 2858, 1580, 1198, 2997, 3253, 3255, 3386, 318, 1089, 2628, 2502, 2248, 457, 1608, 589, 3408, 593, 1617, 3793, 2011, 1500, 2396, 733, 608, 3300, 2916, 3175, 2791, 2028, 1517, 1136, 1393, 2804, 1527]","[3616, 223, 2692, 3623, 3751, 3785, 3082, 1261, 3897, 3868, 2622, 1215]","[2683, 2762, 2959, 2987, 223, 1214, 1196, 3897, 2355, 1732]",0.0,0.0073357664233576645,0.10000000000000009,11.795227665094549,0.8684126984126984,1.2390389703383196,0.16666666666666666,0.15457433957839825,0.8379970544918999
2462,"[1028, 2054, 1544, 1033, 3087, 2064, 539, 541, 2080, 2081, 2083, 2085, 2087, 1580, 1584, 2100, 1077, 1079, 1080, 2105, 2628, 1097, 588, 1614, 592, 593, 594, 2640, 3157, 2140, 2657, 2145, 1125, 616, 1136, 2683, 1148, 661, 150, 2716, 673, 3751, 1193, 1196, 1197, 1198, 1200, 3253, 3255, 1214, 196, 2761, 3793, 1234, 1235, 1240, 1242, 1244, 1247, 2791, 235, 750, 1262, 2291, 2804, 246, 1270, 2300, 1278, 260, 262, 1291, 1299, 1304, 2857, 2346, 2858, 318, 3398, 3911, 329, 2378, 1356, 1358, 849, 1367, 344, 1373, 1374, 1375, 355, 1387, 367, 1394, 1907, 1909, 2431, 903, 904, 908, 910, 3471, 912, 919, 2968, 923, 924, 1951, 2470, 2987, 2478, 3504, 3527, 3037, 2015, 3039, 2021, 1517, 1020, 1022]","[1029, 780, 2078, 2355, 1219, 3396, 586, 589, 590, 595, 1371, 3675, 1376, 608, 2916, 2407, 2797, 1391, 3448, 1276]","[596, 595, 1371, 2407, 858, 590, 589, 1376, 1206, 2455]",0.0,0.0241970802919708,0.23725490196078436,9.784548141890031,0.8288888888888888,2.488711309382543,0.3,0.5648901044069581,0.8379970544918999
2463,"[2948, 524, 908, 661, 282, 3868, 3753, 2858, 1196, 1200, 1587, 2105, 2115, 3527, 3785, 1097, 589, 3408, 2001, 592, 2641, 1240, 858, 1374, 1375, 608, 1376, 1378, 2657, 2791, 1261, 2160, 2291, 2421, 1275]","[1090, 1222, 1035, 1291, 1197, 1198, 2194, 1242]","[1291, 1580, 2987, 2640, 2046, 3481, 1136, 3361, 2915, 1090]",0.0,0.0,1.0,12.560332834212442,0.7581481481481481,4.11519407596537,0.25,0.32605954121156705,0.8379970544918999
2464,"[608, 2145, 1088, 260, 2692, 1961, 2858, 3481, 2028, 1197, 2987, 3408, 593, 1172, 2966, 919, 3897]","[2248, 858, 2100, 318]","[318, 357, 1231, 912, 529, 1079, 2396, 3176, 590, 1090]",0.0,0.05583941605839417,0.2640522875816995,9.310591339868894,0.7385185185185186,5.533192877273617,0.25,0.3903800499921017,0.8379970544918999
